Sample_Name	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12
Escherichia_unclassified	2	0	3	2	2	3	0	0	4	3	0	1
Fusobacterium_unclassified	1	5	6	0	0	2	1	0	2	0	2	1
Thiobacillus_unclassified	4	0	0	0	0	1	6	1	1	4	2	1
Thermoactinomyces_unclassified	3	1	2	1	2	1	3	2	1	1	1	2
Halococcus_unclassified	5	0	1	1	1	1	2	5	1	0	0	3
Candidatus_Aminicenantes_unclassified	2	1	0	0	1	4	1	3	1	3	2	2
Thermaerobacter_unclassified	2	0	3	1	2	3	0	0	2	3	1	3
Streptacidiphilus_unclassified	1	1	2	1	2	2	1	1	2	2	3	2
Thalassobius_unclassified	0	0	2	4	1	2	2	2	2	2	1	2
Halotalea_alkalilenta	3	0	5	5	7	0	0	0	0	0	0	0
Luteimonas_unclassified	0	0	0	5	0	0	3	6	1	3	0	2
Balneola_vulgaris	0	9	6	0	5	0	0	0	0	0	0	0
Lacimicrobium_alkaliphilum	0	14	0	0	0	0	6	0	0	0	0	0
Erwinia_unclassified	0	0	1	3	1	0	3	4	0	2	5	1
Burkholderia_glathei	0	0	7	13	0	0	0	0	0	0	0	0
Phaeobacter_gallaeciensis	0	0	6	14	0	0	0	0	0	0	0	0
Thauera_terpenica	0	0	4	3	0	0	6	5	0	0	0	2
Shimia_marina	0	0	10	10	0	0	0	0	0	0	0	0
Azonexus_hydrophilus	0	0	5	2	0	0	3	6	0	4	0	0
Blastomonas_sp._AAP25	0	0	7	13	0	0	0	0	0	0	0	0
Beta_proteobacterium_AAP99	0	0	9	11	0	0	0	0	0	0	0	0
Bacillus_subtilis	0	0	0	8	0	0	12	0	0	0	0	0
Erythrobacter_sp._SD-21	0	0	0	5	0	0	15	0	0	0	0	0
Lysobacter_defluvii	0	0	0	5	0	0	6	5	0	4	0	0
Hassallia_byssoidea	0	0	0	7	0	0	7	0	6	0	0	0
Marinifilum_fragile	0	0	0	0	7	0	13	0	0	0	0	0
Chloroflexus_aggregans	0	0	0	0	0	0	0	0	0	7	0	13
Azoarcus_unclassified	1	0	1	4	1	1	2	2	2	1	0	4
Chloroflexales_unclassified	0	0	0	1	2	0	2	2	7	1	2	2
Unclassified_Gammaproteobacteria_(miscellaneous)_unclassified	1	1	1	1	2	3	1	3	2	2	1	1
Leptolyngbya_unclassified	2	0	2	1	3	1	2	0	4	4	0	0
Thermoactinomycetaceae_unclassified	0	0	1	5	0	1	2	2	5	1	1	1
Methylobacterium_populi	3	0	4	3	4	0	0	4	1	0	0	0
Chloroflexineae_unclassified	0	0	1	2	3	1	2	1	6	3	0	0
Candidatus_Wolfebacteria_unclassified	1	0	3	1	1	2	2	3	1	0	4	1
Citrobacter_unclassified	0	1	0	4	1	0	4	2	2	4	1	0
Chromohalobacter_israelensis	0	3	0	0	10	0	0	6	0	0	0	0
Jonquetella_unclassified	0	1	0	0	0	4	2	1	1	0	5	5
Oceanicaulis_sp._HL-87	0	9	0	10	0	0	0	0	0	0	0	0
Candidate_divison_MSBL1_archaeon_SCGC-AAA385M11	0	5	0	0	0	0	0	8	0	0	6	0
Candidatus_Campbellbacteria_unclassified	0	5	2	1	4	1	0	3	1	0	1	1
Nitrobacter_winogradskyi	0	0	7	4	0	0	3	0	5	0	0	0
Methylocystis_sp._SC2	0	0	8	11	0	0	0	0	0	0	0	0
Roseovarius_sp._217	0	0	10	9	0	0	0	0	0	0	0	0
Aureimonas_sp._AU20	0	0	9	10	0	0	0	0	0	0	0	0
Devosia_sp._Root635	0	0	9	10	0	0	0	0	0	0	0	0
Bradyrhizobium_sp._th.b2	0	0	0	19	0	0	0	0	0	0	0	0
Microbacterium_sp._292MF	0	0	0	11	0	0	8	0	0	0	0	0
Cyanobium_sp._CACIAM_14	0	0	0	11	0	0	0	0	0	0	0	8
Lyngbya_aestuarii	0	0	0	0	0	0	8	0	11	0	0	0
Dehalococcoidia_bacterium_SCGC_AB-539-J10	0	0	0	0	0	0	0	0	0	0	19	0
Methylophilus_unclassified	2	0	1	2	2	0	1	2	2	1	1	4
Desulfomicrobium_unclassified	0	0	3	0	2	3	1	4	3	0	1	1
Teredinibacter_unclassified	1	0	1	4	3	1	1	1	3	3	0	0
Sodalis_unclassified	1	1	2	2	2	1	3	1	2	0	1	2
Prauserella_unclassified	1	0	2	1	1	2	2	2	1	0	4	2
Desulfohalobiaceae_unclassified	0	4	0	2	1	2	2	3	1	0	0	3
Altererythrobacter_epoxidivorans	10	0	0	8	0	0	0	0	0	0	0	0
Sandarakinorhabdus_unclassified	4	0	1	4	1	3	2	1	0	1	0	1
Arcobacter_unclassified	0	1	2	0	3	1	2	4	3	1	0	1
Spiribacter_unclassified	0	1	2	1	3	1	3	3	0	1	1	2
Devosia_chinhatensis	0	0	10	8	0	0	0	0	0	0	0	0
Cyanothece_sp._PCC_7822	0	0	18	0	0	0	0	0	0	0	0	0
Oceanimonas_sp._GK1	0	0	11	0	0	0	0	7	0	0	0	0
Mesorhizobium_sp._URHA0056	0	0	10	8	0	0	0	0	0	0	0	0
Ruegeria_sp._ANG-S4	0	0	6	12	0	0	0	0	0	0	0	0
Afipia_felis	0	0	0	18	0	0	0	0	0	0	0	0
Microbacterium_testaceum	0	0	0	7	0	0	11	0	0	0	0	0
Bacillus_mojavensis	0	0	0	5	0	0	13	0	0	0	0	0
Rheinheimera_sp._A13L	0	0	0	1	0	7	0	0	0	0	0	10
Alcanivorax_pacificus	0	0	0	0	0	0	8	0	8	2	0	0
Salinibacter_ruber	0	0	0	0	0	0	0	0	0	0	7	11
Acetothermia_bacterium_64_32	0	0	0	0	0	0	0	0	0	0	10	8
Planctomycetes_bacterium_DG_58	0	0	0	0	0	0	0	0	0	0	18	0
Acetobacter_aceti	1	0	1	4	5	0	2	0	2	2	0	0
Flexithrix_dorotheae	8	0	0	0	0	0	9	0	0	0	0	0
Unclassified_Thermoplasmatales_unclassified	4	0	0	0	1	2	0	0	0	0	5	5
Dikarya_unclassified	0	0	1	3	1	1	3	3	2	0	0	3
Nitratireductor_indicus	1	0	2	0	4	0	0	0	0	5	0	5
Acidovorax_sp._MR-S7	9	0	0	8	0	0	0	0	0	0	0	0
Pseudorhodobacter_aquimaris	0	0	6	11	0	0	0	0	0	0	0	0
Shimia_sp._SK013	0	0	8	9	0	0	0	0	0	0	0	0
Brevundimonas_sp._Root1423	0	0	6	7	4	0	0	0	0	0	0	0
Nodularia_spumigena	0	0	0	9	0	0	8	0	0	0	0	0
Luteimonas_abyssi	0	0	0	17	0	0	0	0	0	0	0	0
Haliea_salexigens	0	0	0	0	5	0	4	0	0	0	0	8
Trichoderma_unclassified	0	0	0	0	0	0	1	1	0	14	0	1
Aeromicrobium_sp._Root495	0	0	0	0	0	0	17	0	0	0	0	0
Desulfovibrio_termitidis	0	0	0	0	0	0	0	6	0	0	0	11
Methylocaldum_szegediense	0	0	0	0	0	0	0	10	0	0	0	7
Cryptosporangium_arvum	0	0	0	0	0	0	0	8	0	9	0	0
Leptolyngbya_sp._NIES-3755	0	0	0	0	0	0	0	0	17	0	0	0
Rhodopirellula_sallentina	0	0	0	0	0	0	0	0	0	0	17	0
Smithella_sp._SCADC	0	0	0	0	0	0	0	0	0	0	0	17
Fusobacterium_nucleatum	5	0	0	3	3	1	0	0	0	4	0	0
Acidaminococcus_unclassified	1	0	2	0	0	3	0	2	3	0	2	3
Nitrosococcus_unclassified	1	0	1	0	2	2	1	0	2	2	3	2
Actinomycetaceae_unclassified	2	0	0	2	2	0	1	2	0	1	1	5
Beijerinckiaceae_unclassified	2	0	1	3	1	2	0	2	1	1	3	0
Methylovorus_unclassified	1	1	1	5	2	0	2	1	2	0	0	1
Coriobacteriales_unclassified	0	0	2	0	0	1	2	2	1	3	2	3
Cellulomonadaceae_unclassified	0	0	0	1	2	1	0	5	3	1	3	0
Roseiflexus_unclassified	1	0	1	1	1	1	2	2	2	0	3	2
Syntrophaceae_unclassified	1	0	1	1	1	1	2	1	3	0	2	3
Ilumatobacter_unclassified	1	0	1	4	2	4	0	0	1	0	0	3
Celeribacter_unclassified	0	0	4	4	2	1	0	1	1	2	0	1
Ruminiclostridium_unclassified	2	0	1	0	1	2	1	2	2	1	3	1
Eggerthellaceae_unclassified	0	0	1	4	1	2	2	0	1	1	1	3
Tepidiphilus_unclassified	0	1	1	0	1	1	1	3	1	2	2	3
Mesorhizobium_amorphae	0	0	3	12	0	0	0	0	0	0	0	1
Cyanobacterium_stanieri	0	0	16	0	0	0	0	0	0	0	0	0
Blastomonas_unclassified	0	0	3	3	2	2	3	0	1	1	0	1
Sulfitobacter_geojensis	0	0	7	9	0	0	0	0	0	0	0	0
Azoarcus_sp._PA01	0	0	5	0	0	0	5	0	0	6	0	0
Lewinella_persica	0	0	0	16	0	0	0	0	0	0	0	0
Aphanocapsa_montana	0	0	0	16	0	0	0	0	0	0	0	0
Bacillus_sp._CPSM8	0	0	0	6	0	0	5	0	5	0	0	0
Roseivirga_sp._D-25	0	0	0	8	0	0	8	0	0	0	0	0
Rhizobium_sp._Root483D2	0	0	0	16	0	0	0	0	0	0	0	0
Cyclobacterium_amurskyense	0	0	0	0	16	0	0	0	0	0	0	0
Synechocystis_sp._PCC_6714	0	0	0	0	0	0	4	0	12	0	0	0
Geobacter_lovleyi	0	0	0	0	0	0	8	8	0	0	0	0
Actinokineospora_spheciospongiae	0	0	0	0	0	0	16	0	0	0	0	0
Gemmatimonas_aurantiaca	0	0	0	0	0	0	0	0	9	0	0	7
Phycisphaerae_bacterium_SM1_79	0	0	0	0	0	0	0	0	0	0	0	16
Cystobacter_unclassified	2	0	1	0	0	1	1	1	3	3	1	2
Legionellaceae_unclassified	0	1	3	0	3	1	1	0	2	1	2	1
Nitrobacter_unclassified	2	0	3	2	0	1	1	2	1	1	0	2
Rhodomicrobium_vannielii	4	0	0	6	5	0	0	0	0	0	0	0
Desulfotomaculum_unclassified	1	1	3	0	0	0	0	3	1	1	4	1
Halobacteriaceae_unclassified	10	0	0	0	1	1	1	1	1	0	0	0
Agromyces_unclassified	2	0	1	2	3	0	1	1	0	2	0	3
Natrialba_unclassified	1	0	1	1	0	0	2	2	2	0	2	4
Rikenellaceae_unclassified	0	0	0	1	3	3	2	1	1	2	1	1
Chlorobiaceae_unclassified	2	0	4	1	1	1	2	1	1	1	0	1
Neisseriales_unclassified	1	0	0	5	2	2	0	1	1	0	0	3
Candidate_division_WWE3_unclassified	1	0	1	3	1	3	1	1	1	1	0	2
Dehalogenimonas_unclassified	2	0	1	0	1	3	0	2	1	1	2	2
Sutterellaceae_unclassified	4	0	1	0	0	1	1	2	1	3	0	2
Legionella_tunisiensis	4	0	0	5	1	0	2	0	1	2	0	0
Curvibacter_sp._PAE-UM	7	0	0	0	0	0	0	8	0	0	0	0
Roseburia_unclassified	0	1	2	2	2	0	1	2	2	0	0	3
Desulfitobacterium_unclassified	0	1	1	0	0	1	1	1	2	2	3	3
Caldicellulosiruptor_unclassified	0	4	0	1	2	0	1	3	3	0	1	0
Halobacteroidaceae_unclassified	0	2	10	0	0	0	2	0	0	1	0	0
Thioalkalivibrio_versutus	0	3	0	0	10	0	0	2	0	0	0	0
Microchaetaceae_unclassified	0	0	1	5	1	1	1	0	3	3	0	0
Thioalkalivibrio_sp._HL-Eb18	0	4	7	0	0	0	0	4	0	0	0	0
Candidatus_Beckwithbacteria_unclassified	0	1	1	2	0	0	3	1	1	0	3	3
Candidatus_Amesbacteria_unclassified	0	1	0	0	2	4	1	1	2	1	1	2
Stenotrophomonas_acidaminiphila	0	0	8	0	7	0	0	0	0	0	0	0
Sphaerochaeta_unclassified	0	0	2	0	1	0	1	7	1	0	1	2
Cronobacter_unclassified	0	0	3	2	1	2	3	1	0	1	1	1
Pelagibacterium_halotolerans	0	0	1	8	6	0	0	0	0	0	0	0
Novosphingobium_sp._Rr_2-17	0	0	3	12	0	0	0	0	0	0	0	0
Polycyclovorans_algicola	0	0	6	2	0	0	7	0	0	0	0	0
Sulfitobacter_noctilucicola	0	0	7	8	0	0	0	0	0	0	0	0
Mesorhizobium_sp._ORS3359	0	0	15	0	0	0	0	0	0	0	0	0
Ruegeria_sp._ZGT108	0	0	6	9	0	0	0	0	0	0	0	0
Rhizobiales_bacterium_CCH10-E5	0	0	8	7	0	0	0	0	0	0	0	0
Bacillus_badius	0	0	0	7	0	0	8	0	0	0	0	0
Synechococcus_sp._WH_5701	0	0	0	4	0	0	11	0	0	0	0	0
Sphingobium_lactosutens	0	0	0	6	9	0	0	0	0	0	0	0
Bradyrhizobium_manausense	0	0	0	15	0	0	0	0	0	0	0	0
Hymenobacter_sp._APR13	0	0	0	15	0	0	0	0	0	0	0	0
Aeromicrobium_massiliense	0	0	0	5	0	0	10	0	0	0	0	0
Alpha_proteobacterium_Q-1	0	0	0	15	0	0	0	0	0	0	0	0
Candidatus_Kaiserbacteria_unclassified	0	0	0	3	1	0	0	6	0	0	2	3
Pseudogulbenkiania_sp._MAI-1	0	0	0	0	0	0	15	0	0	0	0	0
Hydrogenibacillus_schlegelii	0	0	0	0	0	0	0	5	0	0	0	10
Sulfur-oxidizing_symbionts_unclassified	0	0	0	0	0	0	0	15	0	0	0	0
Unclassified_Nanoarchaeota_unclassified	0	0	0	0	0	0	0	11	0	4	0	0
Thermanaerovibrio_acidaminovorans	0	0	0	0	0	0	0	0	6	0	9	0
Massilia_sp._Root351	0	0	0	0	0	0	0	0	0	15	0	0
Candidate_division_Zixibacteria_bacterium_SM23_81	0	0	0	0	0	0	0	0	0	0	15	0
Armatimonadetes_bacterium_JGI_0000077-K19	0	0	0	0	0	0	0	0	0	0	0	15
Verrucomicrobium_sp._BvORR034	0	0	0	0	0	0	0	0	0	0	0	15
Alteromonas_unclassified	2	2	0	1	1	0	1	4	1	2	0	0
Yersinia_unclassified	1	0	1	2	0	2	3	2	2	1	0	0
Thiomicrospira_unclassified	2	1	2	0	2	0	2	2	1	0	0	2
Nitrospirae_unclassified	1	0	0	1	1	0	2	2	1	3	1	2
Cyanobium_unclassified	0	0	1	1	1	1	1	0	3	2	2	2
Dokdonia_unclassified	1	3	3	1	0	0	4	0	0	1	1	0
Candidate_division_CPR2_unclassified	1	0	1	3	0	1	2	0	2	1	3	0
Cellvibrionales_unclassified	1	0	2	4	0	1	3	1	0	1	0	1
Slackia_unclassified	0	1	0	1	0	3	4	1	1	0	2	1
Propionimicrobium_unclassified	0	1	0	2	1	2	1	1	0	3	2	1
Agrobacterium_tumefaciens	0	0	2	3	0	0	5	0	0	2	0	2
Salmonella_unclassified	0	0	1	2	0	0	3	2	1	2	1	2
Halobacteroides_halobius	0	0	14	0	0	0	0	0	0	0	0	0
Methanoculleus_unclassified	0	0	1	4	1	1	1	2	2	0	1	1
Orenia_marismortui	0	0	14	0	0	0	0	0	0	0	0	0
Methylocapsa_acidiphila	0	0	1	5	0	0	3	0	2	3	0	0
Erythrobacter_citreus	0	0	3	2	5	0	4	0	0	0	0	0
Thalassobacter_stenotrophicus	0	0	4	10	0	0	0	0	0	0	0	0
Ensifer_sojae	0	0	3	1	5	0	0	0	0	2	0	3
Candidatus_Roizmanbacteria_unclassified	0	0	1	1	0	2	1	2	1	2	3	1
Rhizobium_tropici	0	0	0	14	0	0	0	0	0	0	0	0
Lechevalieria_aerocolonigenes	0	0	0	2	0	0	0	0	6	0	0	6
Roseateles_depolymerans	0	0	0	8	1	0	0	3	2	0	0	0
Microbacterium_ketosireducens	0	0	0	4	0	0	10	0	0	0	0	0
Frankia_sp._CN3	0	0	0	8	0	0	0	0	0	6	0	0
Rudaea_cellulosilytica	0	0	0	7	0	0	7	0	0	0	0	0
Massilia_niastensis	0	0	0	8	0	0	0	0	0	6	0	0
Mesorhizobium_sp._WSM3224	0	0	0	14	0	0	0	0	0	0	0	0
Bradyrhizobium_sp._URHA0002	0	0	0	14	0	0	0	0	0	0	0	0
Afipia_sp._Root123D2	0	0	0	14	0	0	0	0	0	0	0	0
Halomonas_jeotgali	0	0	0	0	7	0	0	7	0	0	0	0
Blastomonas_sp._CACIA14H2	0	0	0	0	14	0	0	0	0	0	0	0
Sphingopyxis_sp._113P3	0	0	0	0	0	7	0	0	0	7	0	0
Pseudoxanthomonas_dokdonensis	0	0	0	0	0	0	5	9	0	0	0	0
Aeromicrobium_sp._Root344	0	0	0	0	0	0	14	0	0	0	0	0
Heliobacterium_modesticaldum	0	0	0	0	0	0	0	7	7	0	0	0
Rhodopirellula_islandica	0	0	0	0	0	0	0	14	0	0	0	0
Chlorobaculum_parvum	0	0	0	0	0	0	0	0	0	0	7	7
Archaeon_GW2011_AR15	0	0	0	0	0	0	0	0	0	0	8	6
Dehalococcoidia_bacterium_SG8_51_3	0	0	0	0	0	0	0	0	0	0	14	0
Haemophilus_unclassified	3	2	2	0	1	0	1	1	0	0	0	3
Brachyspira_unclassified	2	0	0	1	3	1	2	1	1	0	1	1
Flammeovirgaceae_unclassified	2	0	1	1	1	0	3	0	4	1	0	0
Faecalibacterium_unclassified	1	0	1	1	0	1	0	1	2	2	1	3
Leisingera_aquimarina	1	0	4	8	0	0	0	0	0	0	0	0
Paraprevotella_unclassified	1	0	2	1	2	0	1	2	3	0	0	1
Oleiagrimonas_soli	3	0	0	0	0	0	6	0	0	4	0	0
Aliiroseovarius_crassostreae	0	0	2	10	1	0	0	0	0	0	0	0
Sanguibacteroides_unclassified	0	0	2	0	2	1	2	2	1	1	1	1
Planctopirus_limnophila	0	0	0	6	0	0	0	0	0	0	0	7
Sphingobacterium_unclassified	0	0	0	2	2	0	4	3	2	0	0	0
Phormidesmis_priestleyi	0	0	0	13	0	0	0	0	0	0	0	0
Deinococcus_maricopensis	0	0	0	7	0	0	0	6	0	0	0	0
Cecembia_lonarensis	0	0	0	8	0	0	0	0	5	0	0	0
Hymenobacter_sp._DG5B	0	0	0	0	0	0	13	0	0	0	0	0
Azorhizobium_unclassified	1	0	0	4	0	1	1	1	3	0	1	0
Vibrionaceae_unclassified	3	0	1	0	0	0	1	1	3	2	1	0
Saccharomonospora_unclassified	2	0	1	4	1	0	0	2	1	1	0	0
Propionibacteriaceae_unclassified	0	0	1	3	2	0	0	3	0	0	0	3
Glycomyces_unclassified	2	0	1	1	0	1	5	0	1	0	0	1
Dermatophilaceae_unclassified	0	0	1	1	0	1	1	3	3	1	0	1
Brucellaceae_unclassified	0	0	3	3	1	0	1	3	1	0	0	0
Ahrensia_unclassified	2	1	3	2	1	0	1	0	1	0	1	0
Nannocystineae_unclassified	0	0	2	2	0	1	1	1	1	1	0	3
Dyella_unclassified	3	0	2	0	1	0	3	1	0	2	0	0
Jiangella_unclassified	2	1	1	0	1	1	1	2	1	0	0	2
Rhodothermaceae_unclassified	0	1	0	3	0	0	0	2	4	0	1	1
Falsirhodobacter_sp._alg1	2	0	5	5	0	0	0	0	0	0	0	0
Caulobacter_sp._CCH5-E12	6	0	0	0	0	0	0	0	0	6	0	0
Ketogulonicigenium_vulgare	0	1	4	2	5	0	0	0	0	0	0	0
Candidatus_Daviesbacteria_unclassified	0	1	1	0	1	2	0	3	1	1	2	0
Roseobacter_sp._MED193	0	0	12	0	0	0	0	0	0	0	0	0
Sphingomonas_jaspsi	0	0	6	0	0	0	3	0	0	3	0	0
Bradyrhizobium_sp._Cp5.3	0	0	12	0	0	0	0	0	0	0	0	0
Bradyrhizobium_sp._SEMIA_6208	0	0	12	0	0	0	0	0	0	0	0	0
Aliagarivorans_unclassified	0	0	2	1	0	2	2	2	1	0	0	2
Latescibacteria_bacterium_JGI_0000059-A10	0	0	4	0	0	0	1	2	0	0	0	5
Candidatus_Phaeomarinobacter_ectocarpi	0	0	5	0	7	0	0	0	0	0	0	0
Bradyrhizobium_sp._LTSP885	0	0	12	0	0	0	0	0	0	0	0	0
Alphaproteobacteria_bacterium_casp-alpha3	0	0	6	6	0	0	0	0	0	0	0	0
Spirosoma_unclassified	0	0	0	3	1	1	2	0	0	2	0	3
Rickettsia_unclassified	0	0	0	1	0	0	3	1	1	2	2	2
Persicobacter_unclassified	0	0	0	2	6	0	2	0	1	1	0	0
Ahrensia_sp._R2A130	0	0	0	12	0	0	0	0	0	0	0	0
Methyloversatilis_sp._NVD	0	0	0	8	0	0	4	0	0	0	0	0
Sphingobium_sp._C100	0	0	0	12	0	0	0	0	0	0	0	0
Bradyrhizobium_sp._DFCI-1	0	0	0	12	0	0	0	0	0	0	0	0
Mesorhizobium_sp._LSJC280B00	0	0	0	12	0	0	0	0	0	0	0	0
Lysobacter_sp._URHA0019	0	0	0	12	0	0	0	0	0	0	0	0
Leptolinea_tardivitalis	0	0	0	0	0	5	0	0	0	0	7	0
Micrococcus_luteus	0	0	0	0	0	0	12	0	0	0	0	0
Aspergillus_nidulans	0	0	0	0	0	0	8	4	0	0	0	0
Burkholderia_mimosarum	0	0	0	0	0	0	12	0	0	0	0	0
Variovorax_sp._CF313	0	0	0	0	0	0	12	0	0	0	0	0
Chlorobium_phaeobacteroides	0	0	0	0	0	0	0	12	0	0	0	0
Desulfobacula_toluolica	0	0	0	0	0	0	0	12	0	0	0	0
Kocuria_polaris	0	0	0	0	0	0	0	0	12	0	0	0
Microbacterium_azadirachtae	0	0	0	0	0	0	0	0	12	0	0	0
Thiomonas_bhubaneswarensis	0	0	0	0	0	0	0	0	0	12	0	0
Thermobacillus_composti	0	0	0	0	0	0	0	0	0	12	0	0
Methanofollis_liminatans	0	0	0	0	0	0	0	0	0	0	12	0
Alcaligenes_faecalis	1	0	0	0	1	0	2	2	0	1	1	3
Thermoanaerobacter_unclassified	2	0	1	0	2	1	2	0	2	1	0	0
Roseobacter_denitrificans	5	0	3	3	0	0	0	0	0	0	0	0
Methylophilaceae_unclassified	2	0	2	0	1	0	2	0	2	1	0	1
Lentzea_albidocapillata	2	0	0	3	0	0	0	0	6	0	0	0
Chlamydiales_unclassified	1	0	5	1	1	0	0	1	1	0	0	1
Dehalococcoides_unclassified	2	0	0	0	1	1	1	0	1	1	1	3
Pedobacter_unclassified	1	1	1	0	2	0	2	0	2	1	0	1
Anoxybacillus_unclassified	2	0	0	1	0	1	1	2	3	0	0	1
Fibrobacteria_unclassified	1	0	0	1	1	1	2	0	1	2	1	1
Nitratireductor_aquibiodomus	11	0	0	0	0	0	0	0	0	0	0	0
Perlucidibaca_piscinae	4	0	3	0	0	0	0	0	0	4	0	0
Geminocystis_unclassified	0	0	8	0	0	0	2	0	1	0	0	0
Ponticoccus_unclassified	2	0	5	0	1	1	0	0	1	0	1	0
Demequinaceae_unclassified	0	0	2	2	0	1	3	1	0	0	0	2
Candidatus_Fervidibacteria_unclassified	1	1	1	0	0	1	2	0	1	0	1	3
Candidatus_Pacebacteria_unclassified	1	0	0	2	1	1	2	2	0	1	1	0
Isosphaeraceae_unclassified	3	0	1	2	1	0	0	1	0	0	2	1
Carboxydothermus_unclassified	0	2	2	0	0	0	0	1	2	2	0	2
Thermincola_unclassified	0	1	0	0	1	2	0	2	1	0	4	0
Ferrimonas_futtsuensis	0	1	7	0	0	0	0	3	0	0	0	0
Marinobacter_sp._MCTG268	0	11	0	0	0	0	0	0	0	0	0	0
Lachnoclostridium_unclassified	0	1	0	2	0	2	1	1	2	1	0	1
Candidatus_Azambacteria_unclassified	0	1	1	2	1	3	1	0	0	1	0	1
Brevundimonas_diminuta	0	0	3	5	3	0	0	0	0	0	0	0
Sporomusa_unclassified	0	0	1	0	0	2	2	2	2	1	0	1
Sutterella_unclassified	0	0	1	1	2	1	1	1	2	1	0	1
Lysobacter_dokdonensis	0	0	5	6	0	0	0	0	0	0	0	0
Pseudacidovorax_intermedius	0	0	5	0	0	4	2	0	0	0	0	0
Aeromonas_salmonicida	0	0	0	3	3	2	0	0	0	0	0	3
Beijerinckia_mobilis	0	0	0	11	0	0	0	0	0	0	0	0
Pseudorhodobacter_wandonensis	0	0	0	11	0	0	0	0	0	0	0	0
Sphingobium_baderi	0	0	0	11	0	0	0	0	0	0	0	0
Leptolyngbya_sp._Heron_Island_J	0	0	0	11	0	0	0	0	0	0	0	0
Methylibium_sp._CF468	0	0	0	11	0	0	0	0	0	0	0	0
Erythrobacter_sp._YT30	0	0	0	11	0	0	0	0	0	0	0	0
Thermophagus_xiamenensis	0	0	0	0	11	0	0	0	0	0	0	0
Thioalkalivibrio_sp._HK1	0	0	0	0	11	0	0	0	0	0	0	0
Marinobacterium_profundum	0	0	0	0	11	0	0	0	0	0	0	0
Vibrio_cholerae	0	0	0	0	0	0	2	6	0	0	0	3
Marinithermus_hydrothermalis	0	0	0	0	0	0	5	0	0	0	0	6
Prolixibacter_bellariivorans	0	0	0	0	0	0	0	11	0	0	0	0
Cesiribacter_andamanensis	0	0	0	0	0	0	0	11	0	0	0	0
Gammaproteobacteria_bacterium_Ga0074134	0	0	0	0	0	0	0	11	0	0	0	0
Moorea_producens	0	0	0	0	0	0	0	0	11	0	0	0
Fimbriimonas_ginsengisoli	0	0	0	0	0	0	0	0	0	11	0	0
Delta_proteobacterium_JGI_0000059-J07	0	0	0	0	0	0	0	0	0	0	5	6
Herpetosiphon_unclassified	1	0	0	1	1	0	1	1	2	3	0	0
Pseudomonas_putida	3	0	0	0	0	0	0	0	0	0	0	7
Corynebacteriaceae_unclassified	0	0	0	0	1	2	0	0	0	1	4	2
Unclassified_Bacteria_unclassified	1	3	0	1	0	0	1	1	2	0	0	1
Colwellia_unclassified	2	0	2	1	1	0	2	2	0	0	0	0
Acinetobacter_johnsonii	2	0	0	4	0	0	0	0	0	4	0	0
Methylopila_unclassified	0	1	3	0	2	1	2	1	0	0	0	0
Rheinheimera_unclassified	2	0	0	0	1	2	1	0	0	2	1	1
Delta/epsilon_subdivisions_unclassified	0	0	1	0	2	1	0	2	2	0	1	1
Acidimicrobiaceae_unclassified	0	0	1	0	0	1	0	0	4	2	1	1
Williamsia_unclassified	2	0	0	1	1	0	3	1	0	0	1	1
Thermotogae_unclassified1	0	2	3	0	0	0	2	2	1	0	0	0
Campylobacterales_unclassified	1	2	0	0	0	1	2	3	0	0	1	0
Serinicoccus_unclassified	1	0	1	0	1	0	0	1	2	1	1	2
Algoriphagus_boritolerans	5	0	0	0	0	0	5	0	0	0	0	0
Nautella_unclassified	2	1	1	1	2	1	0	0	0	0	0	2
Marinobacter_santoriniensis	3	4	3	0	0	0	0	0	0	0	0	0
Candidate_division_Zixibacteria_unclassified	1	0	0	1	2	1	1	1	0	1	1	1
Gracilibacillus_unclassified	0	2	2	0	2	0	0	2	0	1	0	1
Methylotenera_unclassified	0	1	0	2	1	1	3	0	0	2	0	0
Idiomarinaceae_bacterium_HL-53	0	10	0	0	0	0	0	0	0	0	0	0
Marinobacter_salarius	0	10	0	0	0	0	0	0	0	0	0	0
Candidatus_Collierbacteria_unclassified	0	1	0	2	0	1	1	0	1	1	1	2
Sphingopyxis_alaskensis	0	0	2	6	2	0	0	0	0	0	0	0
Methylosinus_sp._LW4	0	0	10	0	0	0	0	0	0	0	0	0
Pseudomonas_thermotolerans	0	0	10	0	0	0	0	0	0	0	0	0
Thermomicrobia_unclassified	0	0	0	0	2	2	0	0	1	0	4	1
Caldimonas_manganoxidans	0	0	3	0	2	0	0	0	5	0	0	0
Dickeya_dadantii	0	0	3	0	2	0	0	2	2	1	0	0
Bradyrhizobium_sp._S23321	0	0	10	0	0	0	0	0	0	0	0	0
Bradyrhizobium_sp._WSM3983	0	0	10	0	0	0	0	0	0	0	0	0
Phaeobacter_sp._11ANDIMAR09	0	0	10	0	0	0	0	0	0	0	0	0
Ensifer_sp._ZNC0028	0	0	10	0	0	0	0	0	0	0	0	0
Caulobacter_sp._UNC358MFTsu5.1	0	0	4	0	0	0	0	0	0	6	0	0
Janthinobacterium_sp._CG23_2	0	0	10	0	0	0	0	0	0	0	0	0
